Date,FVOL,CRSP Market
2003-03-24,0.0018617018322065531,-0.0336
2003-03-25,-0.00028141079922205627,0.0121
2003-03-26,-0.00029061579787258,-0.0055
2003-03-27,0.00019893770491630368,-0.0009
2003-03-28,-0.00019349241010847376,-0.0048
2003-03-31,0.0008248840520157292,-0.0166
2003-04-01,-0.0008223993377268171,0.0112
2003-04-02,-0.0010260369590069682,0.026
2003-04-03,-0.0021542970100012293,-0.0049
2003-04-04,-0.0038873839706539373,0.0015
2003-04-07,-0.005310122101065542,0.0018
2003-04-08,-0.003737606176957726,-0.0024
2003-04-09,-0.006908615483262819,-0.0128
2003-04-10,-0.0032573263097941643,0.0052
2003-04-11,-0.003926935593856046,-0.0032
2003-04-14,-0.005776526556009241,0.0187999999999999
2003-04-15,-0.004949076245769164,0.0062
2003-04-16,-0.0032587574541345426,-0.0111
2003-04-17,-0.003701726736573288,0.0152
2003-04-21,-0.00047180055776377714,-0.0011
2003-04-22,0.00027799424948819144,0.0207
2003-04-23,-0.0007739529669099231,0.0089
2003-04-24,-0.0025751052422289178,-0.0081
2003-04-25,-0.0023163830401915497,-0.013
2003-04-28,-0.001554639028977277,0.0176
2003-04-29,0.00031358616828646807,0.0034
2003-04-30,-0.0027520527213055817,0.0003
2003-05-01,-0.0016878465585730541,-0.0003
2003-05-02,0.0003612222842543644,0.0156
2003-05-05,-0.001078099167411451,-0.0018
2003-05-06,-0.0005447944824179386,0.008
2003-05-07,-0.002852364777572899,-0.0046
2003-05-08,-0.004910352478483775,-0.0098999999999999
2003-05-09,-0.00041599065424581375,0.0139
2003-05-12,0.0009194158478364375,0.0125
2003-05-13,0.0035756439513736945,-0.0023
2003-05-14,0.0026538328019101135,-0.0023
2003-05-15,0.002811783818458691,0.0074
2003-05-16,-0.001331094070820006,-0.0031
2003-05-19,-0.0013840675891289844,-0.023
2003-05-20,-0.0016180362126269718,-0.0012
2003-05-21,-0.0011010838680890972,0.0040999999999999
2003-05-22,-0.002742421499299328,0.0096
2003-05-23,-0.003602321071273548,0.0026
2003-05-27,-0.0028764358254495734,0.0195
2003-05-28,-0.0030352700833213425,0.0022
2003-05-29,-0.0016121427206089152,-0.0026
2003-05-30,-0.000940296119672132,0.0153
2003-06-02,-0.0009042845207097714,0.0039
2003-06-03,-0.0010242199770500557,0.0039
2003-06-04,-0.0010243255539329492,0.0156
2003-06-05,-0.000879505024202759,0.0055
2003-06-06,-0.0013852118970665696,-0.0033
2003-06-09,-0.0021391925397803175,-0.0131
2003-06-10,-0.002245765158260946,0.0095
2003-06-11,-0.0008070134411283846,0.0129
2003-06-12,-0.0009850180437449261,0.0018
2003-06-13,-0.0024976583221712457,-0.0102
2003-06-16,-0.001246411203755254,0.0214
2003-06-17,-0.0015653054926189178,0.0013
2003-06-18,-0.0010344414894062953,-0.0015
2003-06-19,-0.001328037004944314,-0.0149
2003-06-20,-0.002952117161670596,0.0005
2003-06-23,-0.001084284727753222,-0.0152
2003-06-24,-0.0012364681060190853,0.002
2003-06-25,-0.00038580319292274044,-0.006
2003-06-26,-0.0012583689691617198,0.0111
2003-06-27,-0.0017225931457454232,-0.0084
2003-06-30,-0.0013844702179696149,-0.0018
2003-07-01,-0.00162677154110968,0.0073
2003-07-02,-0.00023738997675903158,0.0128
2003-07-03,0.0004784268729427499,-0.0072
2003-07-07,0.0008211651106591526,0.0191
2003-07-08,0.00048536288396150407,0.0051
2003-07-09,-4.9597865648789764e-05,-0.0034
2003-07-10,-0.000766490112626062,-0.0133
2003-07-11,-0.0013796251371269977,0.0092
2003-07-14,-0.000816248959440672,0.0073
2003-07-15,-5.883983971807339e-05,-0.0040999999999999
2003-07-16,0.0005839864223845637,-0.0064
2003-07-17,0.00017244427321320283,-0.0144999999999999
2003-07-18,-0.00016810531456884877,0.0108
2003-07-21,8.977704345003138e-06,-0.0141999999999999
2003-07-22,0.0003211653078889217,0.0096
2003-07-23,0.0008733415304668306,0.0018
2003-07-24,0.0005113903807197525,-0.0065
2003-07-25,-0.0007389600257671036,0.0151
2003-07-28,0.0005204649273562256,-0.0002
2003-07-29,0.0006680516853206449,-0.0056999999999999
2003-07-30,8.57611079661682e-05,-0.0018
2003-07-31,-0.00046663172489294326,0.0032
2003-08-01,0.0004966043358093595,-0.0106
2003-08-04,0.002014950418340911,0.0011
2003-08-05,-0.00020179087010712324,-0.0171
2003-08-06,-0.00022647398822531965,0.0002
2003-08-07,-0.00103688743811679,0.0056999999999999
2003-08-08,-0.0045073275553213265,0.0033
2003-08-11,-0.0027285805743690436,0.0043
2003-08-12,-0.002555169741816186,0.0109
2003-08-13,-0.005775895711548633,-0.005
2003-08-14,-0.005978914417924458,0.0062
2003-08-15,-0.005806677512188724,0.0009
2003-08-18,-0.004613777562926061,0.0103
2003-08-19,-0.004410205987807874,0.0043
